Position	Gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
chrV:11599159:11600628:srx-84:WBGene00005975	srx-84	2	10	1	1	C2	0	1	Control
chrV:11562942:11564508:srx-86:WBGene00005977	srx-86	2	12	3	1	C2	0	1	Control
chrV:11562942:11564508:srx-86:WBGene00005977	srx-86	1	18	3	0	C2	0	1	Control
chrV:7324037:7325385:srx-92:WBGene00005983	srx-92	2	6	1	1	C2	1	0	Control
chrII:6753125:6754774:srx-95:WBGene00005986	srx-95	2	10	1	1	C2	0	1	Control
chrII:3669320:3671056:srx-98:WBGene00005989	srx-98	2	2	1	1	C2	1	0	Control
chrII:3669320:3671056:srx-98:WBGene00005989	srx-98	2	8	1	1	C2	1	0	Control
chrV:20732086:20733206:srxa-1:WBGene00012318	srxa-1	2	6	13	1	C2	1	0	Control
chrV:13926697:13929320:srxa-12:WBGene00044115	srxa-12	2	6	3	1	C2	0	1	Control
chrV:10121133:10122770:srxa-19:WBGene00044012	srxa-19	2	4	1	1	C2	0	1	Control
chrV:10121133:10122770:srxa-19:WBGene00044012	srxa-19	2	8	1	1	C2	0	1	Control
chrV:10121133:10122770:srxa-19:WBGene00044012	srxa-19	1	20	1	0	C2	0	1	Control
chrV:16731899:16733147:srz-100:WBGene00012026	srz-100	2	16	1	1	C2	0	1	Control
chrIV:16323672:16324973:srz-104:WBGene00043052	srz-104	1	20	1	0	C2	0	1	Control
chrV:15163081:15164518:srz-11:WBGene00023506	srz-11	2	8	1	1	C2	0	1	Control
chrV:16183656:16184723:srz-14:WBGene00010588	srz-14	2	6	3	1	C2	1	0	Control
chrV:16183656:16184723:srz-14:WBGene00010588	srz-14	1	18	3	0	C2	1	0	Control
chrIV:12915778:12917293:srz-15:WBGene00007865	srz-15	2	4	1	1	C2	1	0	Control
chrIV:4979788:4981127:srz-24:WBGene00017113	srz-24	2	2	1	1	C2	0	1	Control
chrIV:4979788:4981127:srz-24:WBGene00017113	srz-24	2	8	1	1	C2	0	1	Control
chrIV:4979788:4981127:srz-24:WBGene00017113	srz-24	2	12	3	1	C2	0	1	Control
chrIV:4979788:4981127:srz-24:WBGene00017113	srz-24	2	18	1	1	C2	0	1	Control
chrIV:14137362:14140294:srz-31:WBGene00010389	srz-31	2	4	1	1	C2	1	0	Control
chrIV:14137362:14140294:srz-31:WBGene00010389	srz-31	2	18	1	1	C2	1	0	Control
chrIV:3436318:3437878:srz-32:WBGene00021033	srz-32	2	6	1	1	C2	0	1	Control
chrIV:3480010:3481860:srz-37:WBGene00023474	srz-37	2	2	1	1	C2	1	0	Control
chrII:3512689:3514731:srz-5:WBGene00021722	srz-5	2	6	1	1	C2	0	1	Control
chrIII:2240770:2243843:srz-56:WBGene00016519	srz-56	2	18	1	1	C2	0	1	Control
chrIV:16321165:16323195:srz-61:WBGene00010530	srz-61	2	18	1	1	C2	0	1	Control
chrII:3235955:3237138:srz-67:WBGene00023479	srz-67	2	4	3	1	C2	0	1	Control
chrII:3235955:3237138:srz-67:WBGene00023479	srz-67	2	12	3	1	C2	0	1	Control
chrIV:16299150:16300272:srz-72:WBGene00023514	srz-72	2	2	3	1	C2	1	0	Control
chrIV:16299150:16300272:srz-72:WBGene00023514	srz-72	2	18	1	1	C2	1	0	Control
chrIV:3482894:3484706:srz-82:WBGene00023463	srz-82	2	2	1	1	C2	0	1	Control
chrIV:3482894:3484706:srz-82:WBGene00023463	srz-82	2	6	3	1	C2	0	1	Control
chrIV:3482894:3484706:srz-82:WBGene00023463	srz-82	2	18	1	1	C2	0	1	Control
chrIV:3504443:3506115:srz-83:WBGene00023462	srz-83	2	4	3	1	C2	0	1	Control
chrIV:3504443:3506115:srz-83:WBGene00023462	srz-83	1	16	5	0	C2	0	1	Control
chrI:10724160:10726136:srz-85:WBGene00015018	srz-85	2	4	1	1	C2	0	1	Control
chrI:10724160:10726136:srz-85:WBGene00015018	srz-85	2	8	1	1	C2	0	1	Control
chrI:10724160:10726136:srz-85:WBGene00015018	srz-85	2	12	3	1	C2	0	1	Control
chrIII:12714565:12744721:ssl-1:WBGene00007027	ssl-1	2	10	1	1	C2	1	0	Control
chrI:13219055:13219545:ssp-31:WBGene00006048	ssp-31	2	4	1	1	C2	0	1	Control
chrI:13219055:13219545:ssp-31:WBGene00006048	ssp-31	2	18	1	1	C2	0	1	Control
chrV:12263368:12263896:ssp-35:WBGene00010091	ssp-35	2	8	1	1	C2	0	1	Control
chrV:12263368:12263896:ssp-35:WBGene00010091	ssp-35	2	12	3	1	C2	0	1	Control
chrIV:9852549:9853609:ssq-1:WBGene00006050	ssq-1	2	16	1	1	C2	0	1	Control
chrIV:9852549:9853609:ssq-1:WBGene00006050	ssq-1	1	20	1	0	C2	0	1	Control
chrIV:4996141:4997558:ssq-2:WBGene00006051	ssq-2	1	20	1	0	C2	1	0	Control
chrIV:5016478:5017766:ssq-4:WBGene00006053	ssq-4	2	12	3	1	C2	1	0	Control
chrIV:5016478:5017766:ssq-4:WBGene00006053	ssq-4	2	18	1	1	C2	1	0	Control
chrI:5006705:5008050:sst-20:WBGene00006058	sst-20	2	2	1	1	C2	1	0	Control
chrI:5006705:5008050:sst-20:WBGene00006058	sst-20	1	20	1	0	C2	1	0	Control
chrX:1027670:1035286:stau-1:WBGene00018857	stau-1	2	10	1	1	C2	1	0	Control
chrV:16224326:16225655:stdh-2:WBGene00008678	stdh-2	2	12	3	1	C2	1	0	Control
chrV:13904610:13905996:stdh-3:WBGene00007364	stdh-3	2	6	1	1	C2	0	1	Control
chrV:8549288:8551165:stdh-4:WBGene00006435	stdh-4	2	4	5	1	C2	1	0	Control
chrV:8549288:8551165:stdh-4:WBGene00006435	stdh-4	1	18	3	0	C2	1	0	Control
chrX:11619952:11622097:sto-3:WBGene00006065	sto-3	2	2	1	1	C2	1	0	Control
chrX:11619952:11622097:sto-3:WBGene00006065	sto-3	2	12	3	1	C2	1	0	Control
chrV:16167874:16169126:str-111:WBGene00006162	str-111	2	2	5	1	C2	0	1	Control
chrV:7136276:7138417:str-112:WBGene00006163	str-112	2	2	1	1	C2	0	1	Control
chrV:7136276:7138417:str-112:WBGene00006163	str-112	2	16	1	1	C2	0	1	Control
chrV:3664870:3666987:str-113:WBGene00006164	str-113	2	2	7	1	C2	1	0	Control
chrV:3664870:3666987:str-113:WBGene00006164	str-113	1	18	3	0	C2	1	0	Control
chrV:11266980:11268323:str-116:WBGene00006167	str-116	2	6	3	1	C2	1	0	Control
chrV:11266980:11268323:str-116:WBGene00006167	str-116	2	12	3	1	C2	1	0	Control
chrV:10052154:10053893:str-118:WBGene00006169	str-118	2	4	5	1	C2	0	1	Control
chrV:15610889:15612591:str-12:WBGene00006080	str-12	2	2	3	1	C2	0	1	Control
chrV:15610889:15612591:str-12:WBGene00006080	str-12	2	18	1	1	C2	0	1	Control
chrV:2725901:2727201:str-13:WBGene00006081	str-13	2	16	1	1	C2	0	1	Control
chrV:8089318:8090695:str-130:WBGene00006179	str-130	2	12	3	1	C2	0	1	Control
chrV:8279374:8282167:str-135:WBGene00006183	str-135	2	2	3	1	C2	1	0	Control
chrV:8058658:8060317:str-138:WBGene00006187	str-138	2	4	5	1	C2	0	1	Control
chrV:8058658:8060317:str-138:WBGene00006187	str-138	1	18	3	0	C2	0	1	Control
chrV:8060738:8062174:str-139:WBGene00006186	str-139	2	4	3	1	C2	1	0	Control
chrV:8060738:8062174:str-139:WBGene00006186	str-139	1	16	5	0	C2	1	0	Control
chrV:8065780:8067900:str-140:WBGene00006188	str-140	2	12	3	1	C2	0	1	Control
chrV:11322321:11323820:str-141:WBGene00006189	str-141	2	2	1	1	C2	0	1	Control
chrV:11322321:11323820:str-141:WBGene00006189	str-141	2	10	1	1	C2	0	1	Control
chrV:8068151:8069737:str-143:WBGene00006190	str-143	2	6	11	1	C2	0	1	Control
chrV:8068151:8069737:str-143:WBGene00006190	str-143	1	20	1	0	C2	0	1	Control
chrV:16576199:16578126:str-151:WBGene00006198	str-151	2	2	5	1	C2	1	0	Control
chrIV:4934402:4936741:str-153:WBGene00006199	str-153	2	2	1	1	C2	0	1	Control
chrIV:4934402:4936741:str-153:WBGene00006199	str-153	1	20	1	0	C2	0	1	Control
chrV:2449517:2452460:str-154:WBGene00006200	str-154	2	18	1	1	C2	1	0	Control
chrIV:4915988:4917553:str-155:WBGene00006201	str-155	2	8	1	1	C2	0	1	Control
chrIV:4913389:4914866:str-156:WBGene00006202	str-156	2	4	1	1	C2	0	1	Control
chrV:3236873:3240608:str-16:WBGene00006084	str-16	2	2	5	1	C2	0	1	Control
chrV:1734868:1736767:str-160:WBGene00006205	str-160	2	6	1	1	C2	0	1	Control
chrIV:4902421:4904061:str-161:WBGene00006206	str-161	1	20	1	0	C2	0	1	Control
chrIV:4954186:4958206:str-163:WBGene00006208	str-163	2	10	5	1	C2	0	1	Control
chrIV:4954186:4958206:str-163:WBGene00006208	str-163	1	20	1	0	C2	0	1	Control
chrIV:4939314:4941514:str-168:WBGene00006212	str-168	2	6	1	1	C2	1	0	Control
chrV:15130383:15132523:str-171:WBGene00006215	str-171	2	8	3	1	C2	1	0	Control
chrV:15130383:15132523:str-171:WBGene00006215	str-171	1	18	3	0	C2	1	0	Control
chrIV:8460996:8463818:str-176:WBGene00006220	str-176	2	6	1	1	C2	1	0	Control
chrV:12714502:12716549:str-178:WBGene00006222	str-178	2	4	1	1	C2	1	0	Control
chrV:12714502:12716549:str-178:WBGene00006222	str-178	1	20	1	0	C2	1	0	Control
chrV:12716615:12718722:str-181:WBGene00006225	str-181	2	2	1	1	C2	0	1	Control
chrV:10231820:10233430:str-182:WBGene00006226	str-182	2	2	7	1	C2	1	0	Control
chrV:10231820:10233430:str-182:WBGene00006226	str-182	2	16	3	1	C2	1	0	Control
chrV:9716696:9718051:str-188:WBGene00006230	str-188	2	8	1	1	C2	0	1	Control
chrV:15742775:15744478:str-19:WBGene00006086	str-19	2	4	1	1	C2	0	1	Control
chrV:15742775:15744478:str-19:WBGene00006086	str-19	2	8	1	1	C2	0	1	Control
chrV:15742775:15744478:str-19:WBGene00006086	str-19	2	12	3	1	C2	0	1	Control
chrV:491731:493641:str-196:WBGene00006233	str-196	2	2	7	1	C2	1	0	Control
chrV:491731:493641:str-196:WBGene00006233	str-196	1	18	3	0	C2	1	0	Control
chrV:16047807:16049147:str-198:WBGene00006234	str-198	2	2	1	1	C2	1	0	Control
chrV:16047807:16049147:str-198:WBGene00006234	str-198	2	8	1	1	C2	1	0	Control
chrV:16047807:16049147:str-198:WBGene00006234	str-198	1	18	3	0	C2	1	0	Control
chrV:7159690:7161016:str-204:WBGene00006237	str-204	2	4	1	1	C2	0	1	Control
chrV:7159690:7161016:str-204:WBGene00006237	str-204	2	12	3	1	C2	0	1	Control
chrV:7159690:7161016:str-204:WBGene00006237	str-204	2	18	1	1	C2	0	1	Control
chrV:16998932:17000304:str-217:WBGene00006249	str-217	2	12	3	1	C2	0	1	Control
chrV:1636158:1639281:str-222:WBGene00006253	str-222	2	2	1	1	C2	0	1	Control
chrV:1636158:1639281:str-222:WBGene00006253	str-222	1	20	1	0	C2	0	1	Control
chrV:3507821:3509251:str-225:WBGene00006256	str-225	2	6	1	1	C2	1	0	Control
chrV:3507821:3509251:str-225:WBGene00006256	str-225	2	12	3	1	C2	1	0	Control
chrV:3518188:3519801:str-227:WBGene00006258	str-227	2	6	1	1	C2	0	1	Control
chrV:3518188:3519801:str-227:WBGene00006258	str-227	2	10	1	1	C2	0	1	Control
chrV:3518188:3519801:str-227:WBGene00006258	str-227	2	18	1	1	C2	0	1	Control
chrV:14209169:14210873:str-230:WBGene00006261	str-230	2	6	1	1	C2	0	1	Control
chrV:14209169:14210873:str-230:WBGene00006261	str-230	1	20	1	0	C2	0	1	Control
chrV:16008331:16009664:str-233:WBGene00006264	str-233	2	2	7	1	C2	1	0	Control
chrV:16008331:16009664:str-233:WBGene00006264	str-233	1	18	3	0	C2	1	0	Control
chrV:1526520:1528085:str-236:WBGene00006265	str-236	2	4	1	1	C2	0	1	Control
chrV:1522784:1524224:str-243:WBGene00006270	str-243	2	8	1	1	C2	1	0	Control
chrV:16151977:16153475:str-254:WBGene00006280	str-254	2	6	1	1	C2	0	1	Control
chrV:2409250:2413492:str-257:WBGene00006283	str-257	2	18	1	1	C2	1	0	Control
chrV:2449517:2452460:str-267:WBGene00018915	str-267	2	18	1	1	C2	1	0	Control
chrIV:11098447:11100371:str-3:WBGene00006071	str-3	2	2	1	1	C2	0	1	Control
chrV:3725071:3726775:str-30:WBGene00006096	str-30	2	8	1	1	C2	0	1	Control
chrV:3725071:3726775:str-30:WBGene00006096	str-30	1	20	1	0	C2	0	1	Control
chrV:4879944:4881477:str-32:WBGene00006098	str-32	2	2	1	1	C2	0	1	Control
chrV:4879944:4881477:str-32:WBGene00006098	str-32	2	6	1	1	C2	0	1	Control
chrV:4474842:4476996:str-35:WBGene00006101	str-35	2	4	1	1	C2	0	1	Control
chrV:13327762:13328866:str-37:WBGene00006102	str-37	2	18	1	1	C2	0	1	Control
chrV:13337990:13339718:str-4:WBGene00006072	str-4	2	18	1	1	C2	0	1	Control
chrIV:7177186:7178423:str-44:WBGene00006109	str-44	2	10	1	1	C2	0	1	Control
chrV:15158990:15160546:str-45:WBGene00006110	str-45	2	2	1	1	C2	0	1	Control
chrV:15158990:15160546:str-45:WBGene00006110	str-45	2	6	1	1	C2	0	1	Control
chrV:15158990:15160546:str-45:WBGene00006110	str-45	1	20	1	0	C2	0	1	Control
chrV:7645753:7647069:str-47:WBGene00006112	str-47	2	2	5	1	C2	1	0	Control
chrV:15871169:15872351:str-57:WBGene00006122	str-57	2	2	1	1	C2	1	0	Control
chrV:15748996:15750230:str-6:WBGene00006074	str-6	2	4	1	1	C2	1	0	Control
chrV:1062587:1064591:str-67:WBGene00006129	str-67	2	2	1	1	C2	1	0	Control
chrV:1062587:1064591:str-67:WBGene00006129	str-67	2	18	1	1	C2	1	0	Control
chrV:3106227:3107550:str-68:WBGene00006130	str-68	2	6	1	1	C2	0	1	Control
chrV:3106227:3107550:str-68:WBGene00006130	str-68	2	18	1	1	C2	0	1	Control
chrV:15457814:15459188:str-71:WBGene00006133	str-71	2	12	3	1	C2	0	1	Control
chrV:16430239:16431861:str-73:WBGene00006134	str-73	2	2	1	1	C2	0	1	Control
chrV:16430239:16431861:str-73:WBGene00006134	str-73	1	20	1	0	C2	0	1	Control
chrX:10239804:10241039:str-74:WBGene00006135	str-74	2	2	5	1	C2	1	0	Control
chrX:10239804:10241039:str-74:WBGene00006135	str-74	2	12	3	1	C2	1	0	Control
chrV:17718946:17721293:str-77:WBGene00006137	str-77	2	2	1	1	C2	0	1	Control
chrIV:15143772:15147204:str-78:WBGene00006138	str-78	2	2	1	1	C2	1	0	Control
chrIV:15143772:15147204:str-78:WBGene00006138	str-78	2	18	1	1	C2	1	0	Control
chrX:1969874:1972657:str-79:WBGene00006139	str-79	2	6	1	1	C2	0	1	Control
chrX:1969874:1972657:str-79:WBGene00006139	str-79	1	20	1	0	C2	0	1	Control
chrV:15755030:15756394:str-8:WBGene00006076	str-8	2	6	1	1	C2	0	1	Control
chrV:15755030:15756394:str-8:WBGene00006076	str-8	2	12	3	1	C2	0	1	Control
chrV:8986573:8988204:str-87:WBGene00006146	str-87	2	4	5	1	C2	1	0	Control
chrV:8986573:8988204:str-87:WBGene00006146	str-87	1	18	3	0	C2	1	0	Control
chrV:15758748:15760417:str-9:WBGene00006077	str-9	2	2	3	1	C2	1	0	Control
chrV:17674945:17676653:str-92:WBGene00006150	str-92	2	12	3	1	C2	0	1	Control
chrV:17671699:17673443:str-93:WBGene00006151	str-93	2	18	1	1	C2	0	1	Control
chrV:9248030:9249306:str-94:WBGene00006152	str-94	2	4	1	1	C2	0	1	Control
chrV:16153854:16155211:str-97:WBGene00006154	str-97	2	18	1	1	C2	1	0	Control
chrII:5497283:5498256:suex-1:WBGene00017396	suex-1	2	2	1	1	C2	1	0	Control
chrII:5497283:5498256:suex-1:WBGene00017396	suex-1	1	16	5	0	C2	1	0	Control
chrI:3287368:3293171:sulp-6:WBGene00020914	sulp-6	2	2	1	1	C2	1	0	Control
chrI:3287368:3293171:sulp-6:WBGene00020914	sulp-6	2	6	1	1	C2	1	0	Control
chrV:4617937:4628538:sumv-2:WBGene00018812	sumv-2	2	10	1	1	C2	1	0	Control
chrIII:4276198:4280221:sup-26:WBGene00006331	sup-26	2	10	1	1	C2	1	0	Control
chrII:6968393:6968558:sup-39:WBGene00006344	sup-39	2	6	3	1	C2	0	1	Control
chrII:6968393:6968558:sup-39:WBGene00006344	sup-39	2	12	3	1	C2	0	1	Control
chrII:6968393:6968558:sup-39:WBGene00006344	sup-39	1	20	1	0	C2	0	1	Control
chrII:12944802:12944967:sup-6:WBGene00006315	sup-6	2	6	3	1	C2	0	1	Control
chrI:14777136:14787804:sur-2:WBGene00006349	sur-2	2	10	1	1	C2	1	0	Control
chrI:14777136:14787804:sur-2:WBGene00006349	sur-2	2	16	1	1	C2	1	0	Control
chrV:9054115:9054868:swm-1:WBGene00023417	swm-1	1	20	1	0	C2	0	1	Control
chrV:18979319:18981193:sws-1:WBGene00012698	sws-1	2	8	1	1	C2	1	0	Control
chrV:20239027:20249486:swsn-1:WBGene00004203	swsn-1	2	10	1	1	C2	1	0	Control
chrIV:11126023:11131162:swsn-4:WBGene00004204	swsn-4	2	16	1	1	C2	1	0	Control
chrV:7530139:7531463:swt-2:WBGene00016922	swt-2	2	8	1	1	C2	1	0	Control
chrV:7530139:7531463:swt-2:WBGene00016922	swt-2	2	18	1	1	C2	1	0	Control
chrV:13954355:13956176:swt-6:WBGene00011190	swt-6	2	12	3	1	C2	0	1	Control
chrI:12483808:12486464:sygl-1:WBGene00012104	sygl-1	2	10	1	1	C2	1	0	Control
chrV:8570310:8581427:symk-1:WBGene00017797	symk-1	2	16	1	1	C2	1	0	Control
chrV:16405746:16407701:syp-1:WBGene00006375	syp-1	2	16	1	1	C2	1	0	Control
chrI:3193527:3198838:syp-5:WBGene00021832	syp-5	1	20	1	0	C2	1	0	Control
chrI:6566162:6568905:syp-6:WBGene00019002	syp-6	2	16	1	1	C2	1	0	Control
chrII:6198695:6201628:szy-4:WBGene00077732	szy-4	1	20	1	0	C2	1	0	Control
chrI:6041671:6046018:szy-5:WBGene00016154	szy-5	2	16	1	1	C2	1	0	Control
chrI:4496672:4496814:T01A4.6:WBGene00202349	T01A4.6	2	2	1	1	C2	1	0	Control
chrI:4496672:4496814:T01A4.6:WBGene00202349	T01A4.6	2	8	1	1	C2	1	0	Control
chrI:4496672:4496814:T01A4.6:WBGene00202349	T01A4.6	2	12	3	1	C2	1	0	Control
chrI:4496672:4496814:T01A4.6:WBGene00202349	T01A4.6	1	18	3	0	C2	1	0	Control
chrIV:8447203:8449174:T01B11.1:WBGene00020138	T01B11.1	2	6	1	1	C2	0	1	Control
chrII:8727049:8727263:T01B7.10:WBGene00195862	T01B7.10	2	2	1	1	C2	0	1	Control
chrV:7129145:7129560:T01C4.8:WBGene00044546	T01C4.8	2	10	1	1	C2	0	1	Control
chrII:187370:189202:T01D1.5:WBGene00020150	T01D1.5	2	6	11	1	C2	1	0	Control
chrII:10217483:10218430:T01E8.10:WBGene00271805	T01E8.10	2	12	3	1	C2	1	0	Control
chrIV:11353129:11353270:T01G1.5:WBGene00197129	T01G1.5	2	2	1	1	C2	0	1	Control
chrV:15116186:15116595:T01G5.8:WBGene00077585	T01G5.8	2	2	1	1	C2	1	0	Control
chrV:15116186:15116595:T01G5.8:WBGene00077585	T01G5.8	2	18	1	1	C2	1	0	Control
chrII:7875786:7876204:T01H3.11:WBGene00271635	T01H3.11	2	16	1	1	C2	1	0	Control
chrV:869480:871129:T02B11.4:WBGene00020156	T02B11.4	2	2	1	1	C2	1	0	Control
chrV:11341411:11341705:T02E9.15:WBGene00197250	T02E9.15	1	20	1	0	C2	0	1	Control
chrV:11347112:11347315:T02E9.16:WBGene00197468	T02E9.16	2	2	1	1	C2	0	1	Control
chrV:11347112:11347315:T02E9.16:WBGene00197468	T02E9.16	2	12	3	1	C2	0	1	Control
chrV:11336545:11336743:T02E9.26:WBGene00201797	T02E9.26	2	18	1	1	C2	0	1	Control
chrV:11336817:11336941:T02E9.29:WBGene00202387	T02E9.29	2	18	1	1	C2	0	1	Control
chrV:11332961:11334293:T02E9.6:WBGene00044203	T02E9.6	2	16	1	1	C2	1	0	Control
chrV:11343266:11343394:T02E9.9:WBGene00195338	T02E9.9	2	12	3	1	C2	1	0	Control
chrI:11797031:11797947:T02G6.1:WBGene00200957	T02G6.1	2	4	1	1	C2	0	1	Control
chrI:11797031:11797947:T02G6.1:WBGene00200957	T02G6.1	2	6	1	1	C2	1	0	Control
chrI:11820687:11823459:T02G6.11:WBGene00086562	T02G6.11	2	12	3	1	C2	1	0	Control
chrI:11800432:11804991:T02G6.2:WBGene00006876	T02G6.2	2	6	1	1	C2	1	0	Control
chrI:11800432:11804991:T02G6.2:WBGene00006876	T02G6.2	2	10	1	1	C2	1	0	Control
chrI:11813778:11814451:T02G6.3:WBGene00011386	T02G6.3	2	2	3	1	C2	1	0	Control
chrI:11813778:11814451:T02G6.3:WBGene00011386	T02G6.3	1	20	1	0	C2	1	0	Control
chrI:11809132:11811266:T02G6.4:WBGene00011387	T02G6.4	2	8	1	1	C2	1	0	Control
chrI:11809132:11811266:T02G6.4:WBGene00011387	T02G6.4	2	16	1	1	C2	1	0	Control
chrII:691880:693456:T02H6.3:WBGene00020173	T02H6.3	2	16	1	1	C2	0	1	Control
chrII:683766:684174:T02H6.6:WBGene00020176	T02H6.6	2	6	1	1	C2	0	1	Control
chrII:683766:684174:T02H6.6:WBGene00020176	T02H6.6	1	20	1	0	C2	0	1	Control
chrII:680831:681516:T02H6.8:WBGene00020178	T02H6.8	2	6	1	1	C2	0	1	Control
chrV:20816141:20816553:T03D8.7:WBGene00011394	T03D8.7	2	2	7	1	C2	1	0	Control
chrV:20816141:20816553:T03D8.7:WBGene00011394	T03D8.7	1	20	1	0	C2	1	0	Control
chrV:20816256:20816439:T03D8.8:WBGene00235157	T03D8.8	2	2	7	1	C2	1	0	Control
chrV:20816256:20816439:T03D8.8:WBGene00235157	T03D8.8	1	20	1	0	C2	1	0	Control
chrV:16598888:16600723:T03E6.9:WBGene00045356	T03E6.9	2	2	1	1	C2	0	1	Control
chrV:16598888:16600723:T03E6.9:WBGene00045356	T03E6.9	2	10	1	1	C2	0	1	Control
chrIII:13368050:13371080:T03F6.9:WBGene00045482	T03F6.9	2	2	1	1	C2	1	0	Control
chrIII:13368050:13371080:T03F6.9:WBGene00045482	T03F6.9	2	6	3	1	C2	1	0	Control
chrIII:13368050:13371080:T03F6.9:WBGene00045482	T03F6.9	1	20	1	0	C2	1	0	Control
chrV:11307917:11308060:T03F7.11:WBGene00196344	T03F7.11	2	4	5	1	C2	0	1	Control
chrV:11307917:11308060:T03F7.11:WBGene00196344	T03F7.11	2	18	1	1	C2	0	1	Control
chrV:11302471:11302611:T03F7.12:WBGene00197641	T03F7.12	2	2	3	1	C2	1	0	Control
chrV:11302471:11302611:T03F7.12:WBGene00197641	T03F7.12	2	8	1	1	C2	1	0	Control
chrV:11302471:11302611:T03F7.12:WBGene00197641	T03F7.12	2	12	3	1	C2	1	0	Control
chrV:11302471:11302611:T03F7.12:WBGene00197641	T03F7.12	1	18	3	0	C2	1	0	Control
chrV:11314222:11314316:T03F7.14:WBGene00199371	T03F7.14	2	18	1	1	C2	1	0	Control
chrV:11296695:11298732:T03F7.5:WBGene00011402	T03F7.5	2	16	1	1	C2	1	0	Control
chrX:5189076:5189216:T03G11.15:WBGene00196023	T03G11.15	2	4	1	1	C2	0	1	Control
chrX:5170103:5170329:T03G11.20:WBGene00198841	T03G11.20	2	18	1	1	C2	1	0	Control
chrIII:7616527:7617594:T04A6.1:WBGene00020200	T04A6.1	2	6	1	1	C2	1	0	Control
chrIII:7605939:7608323:T04A6.3:WBGene00020202	T04A6.3	2	4	1	1	C2	0	1	Control
chrIII:4706977:4708442:T04A8.13:WBGene00011414	T04A8.13	2	8	1	1	C2	1	0	Control
chrIII:4706977:4708442:T04A8.13:WBGene00011414	T04A8.13	2	12	3	1	C2	1	0	Control
chrIII:4706977:4708442:T04A8.13:WBGene00011414	T04A8.13	2	18	1	1	C2	1	0	Control
chrIII:4689633:4689771:T04A8.17:WBGene00045118	T04A8.17	2	6	1	1	C2	0	1	Control
chrIV:10050545:10051188:T04B2.8:WBGene00044018	T04B2.8	2	2	3	1	C2	1	0	Control
chrIV:10050545:10051188:T04B2.8:WBGene00044018	T04B2.8	1	18	3	0	C2	1	0	Control
chrV:11076484:11076666:T04C12.14:WBGene00195159	T04C12.14	2	10	1	1	C2	1	0	Control
chrV:11075600:11075965:T04C12.15:WBGene00195453	T04C12.15	2	6	1	1	C2	1	0	Control
chrV:11075600:11075965:T04C12.15:WBGene00195453	T04C12.15	1	20	1	0	C2	1	0	Control
chrV:11080404:11080624:T04C12.16:WBGene00196034	T04C12.16	2	2	1	1	C2	0	1	Control
chrV:11075644:11075965:T04C12.21:WBGene00197516	T04C12.21	2	6	1	1	C2	1	0	Control
chrV:11075644:11075965:T04C12.21:WBGene00197516	T04C12.21	1	20	1	0	C2	1	0	Control
chrV:11080383:11080603:T04C12.25:WBGene00199983	T04C12.25	2	2	1	1	C2	0	1	Control
chrV:11082603:11082742:T04C12.29:WBGene00201012	T04C12.29	2	16	1	1	C2	0	1	Control
chrIII:5980383:5980519:T04C9.10:WBGene00199937	T04C9.10	2	6	1	1	C2	1	0	Control
chrIII:5991643:5992220:T04C9.7:WBGene00197906	T04C9.7	2	4	1	1	C2	0	1	Control
chrV:11740064:11754196:T04F3.1:WBGene00011436	T04F3.1	2	10	7	1	C2	1	0	Control
chrV:11758934:11760580:T04F3.3:WBGene00011438	T04F3.3	2	6	1	1	C2	1	0	Control
chrV:11758934:11760580:T04F3.3:WBGene00011438	T04F3.3	1	20	1	0	C2	1	0	Control
chrX:11669698:11669804:T04F8.10:WBGene00195603	T04F8.10	2	4	1	1	C2	1	0	Control
chrX:11669698:11669804:T04F8.10:WBGene00195603	T04F8.10	2	8	1	1	C2	1	0	Control
chrX:11669698:11669804:T04F8.10:WBGene00195603	T04F8.10	1	18	3	0	C2	1	0	Control
chrX:11647422:11648196:T04F8.8:WBGene00011446	T04F8.8	2	10	5	1	C2	0	1	Control
chrX:770832:771882:T04G9.7:WBGene00020218	T04G9.7	2	2	1	1	C2	1	0	Control
chrX:774691:774890:T04G9.8:WBGene00195530	T04G9.8	2	8	1	1	C2	1	0	Control
chrX:774691:774890:T04G9.8:WBGene00195530	T04G9.8	2	12	3	1	C2	1	0	Control
chrX:774691:774890:T04G9.8:WBGene00195530	T04G9.8	2	18	1	1	C2	1	0	Control
chrV:12255642:12256715:T04H1.12:WBGene00303013	T04H1.12	2	4	1	1	C2	0	1	Control
chrV:12255642:12256715:T04H1.12:WBGene00303013	T04H1.12	2	8	1	1	C2	0	1	Control
chrV:12255642:12256715:T04H1.12:WBGene00303013	T04H1.12	1	20	1	0	C2	0	1	Control
chrV:12245000:12245030:T04H1.13:WBGene00303076	T04H1.13	2	10	1	1	C2	1	0	Control
chrIV:9559620:9559700:T05A1.17:WBGene00198769	T05A1.17	2	18	1	1	C2	1	0	Control
chrX:10792897:10794747:T05A10.6:WBGene00011463	T05A10.6	2	2	1	1	C2	1	0	Control
chrIV:6883575:6887651:T05A12.3:WBGene00020234	T05A12.3	2	16	1	1	C2	1	0	Control
chrIV:6887947:6897777:T05A12.4:WBGene00020235	T05A12.4	2	16	1	1	C2	1	0	Control
chrII:7813328:7813478:T05A6.8:WBGene00195775	T05A6.8	2	8	1	1	C2	0	1	Control
