gene_name	gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
Gene:WBGene00017840:NA:F26G1.4, ttm-2:unk	F26G1.4, ttm-2	2	16	1	1	H1	1	0	High dose
Gene:WBGene00017842:NA:F26G1.6, nep-12:unk	F26G1.6, nep-12	2	2	1	1	H1	0	1	High dose
Gene:WBGene00017842:NA:F26G1.6, nep-12:unk	F26G1.6, nep-12	2	12	3	1	H1	0	1	High dose
Gene:WBGene00017842:NA:F26G1.6, nep-12:unk	F26G1.6, nep-12	2	18	1	1	H1	0	1	High dose
Gene:WBGene00017845:NA:F26G5.10, srsx-9:unk	F26G5.10, srsx-9	2	8	1	1	H1	0	1	High dose
Gene:WBGene00017845:NA:F26G5.10, srsx-9:unk	F26G5.10, srsx-9	2	16	3	1	H1	0	1	High dose
Gene:WBGene00018008:26G:F33D11.11, vpr-1:ALG, CSR	F33D11.11, vpr-1	1	20	1	0	H1	0	1	High dose
Gene:WBGene00018575:26G:clec-119, F47F6.5:ALG, WAGO	clec-119, F47F6.5	2	4	3	1	H1	1	0	High dose
Gene:WBGene00018575:26G:clec-119, F47F6.5:ALG, WAGO	clec-119, F47F6.5	2	14	1	1	H1	0	1	High dose
Gene:WBGene00018688:26G:F52D2.6:ERGO, WAGO	F52D2.6	2	2	1	1	H1	1	0	High dose
Gene:WBGene00018773:26G:F53G12.8:ALG, WAGO	F53G12.8	2	2	5	1	H1	1	0	High dose
Gene:WBGene00018773:26G:F53G12.8:ALG, WAGO	F53G12.8	1	18	3	0	H1	1	0	High dose
Gene:WBGene00019305:26G:K02D10.5, snap-29:ALG, CSR	K02D10.5, snap-29	2	8	1	1	H1	1	0	High dose
Gene:WBGene00019305:26G:K02D10.5, snap-29:ALG, CSR	K02D10.5, snap-29	2	12	3	1	H1	1	0	High dose
Gene:WBGene00019305:26G:K02D10.5, snap-29:ALG, CSR	K02D10.5, snap-29	1	18	3	0	H1	1	0	High dose
Gene:WBGene00019511:26G:K08A2.1, lido-8:ERGO, WAGO	K08A2.1, lido-8	2	2	1	1	H1	1	0	High dose
Gene:WBGene00019511:26G:K08A2.1, lido-8:ERGO, WAGO	K08A2.1, lido-8	2	8	1	1	H1	0	1	High dose
Gene:WBGene00019511:26G:K08A2.1, lido-8:ERGO, WAGO	K08A2.1, lido-8	2	18	1	1	H1	0	1	High dose
Gene:WBGene00019537:26G:K08D12.3:ALG	K08D12.3	2	4	3	1	H1	0	1	High dose
Gene:WBGene00019537:26G:K08D12.3:ALG	K08D12.3	2	16	1	1	H1	0	1	High dose
Gene:WBGene00019586:26G:K09F6.3:ALG	K09F6.3	2	14	1	1	H1	0	1	High dose
Gene:WBGene00019586:26G:K09F6.3:ALG	K09F6.3	2	18	1	1	H1	0	1	High dose
Gene:WBGene00019608:26G:ani-2, K10B2.5:ALG, CSR	ani-2, K10B2.5	2	8	1	1	H1	0	1	High dose
Gene:WBGene00019608:26G:ani-2, K10B2.5:ALG, CSR	ani-2, K10B2.5	2	16	1	1	H1	0	1	High dose
Gene:WBGene00019664:26G:K11H12.8:ALG	K11H12.8	2	10	1	1	H1	0	1	High dose
Gene:WBGene00019673:26G:K12C11.1:ALG	K12C11.1	2	8	1	1	H1	0	1	High dose
Gene:WBGene00019877:26G:R05D3.2:ALG, CSR	R05D3.2	2	8	1	1	H1	1	0	High dose
Gene:WBGene00019900:26G:R05G6.7, vdac-1:ALG, CSR	R05G6.7, vdac-1	2	8	1	1	H1	0	1	High dose
Gene:WBGene00020066:26G:dhhc-5, R13F6.5:ALG	dhhc-5, R13F6.5	2	2	1	1	H1	0	1	High dose
Gene:WBGene00020185:26G:pgk-1, T03F1.3:ALG, CSR	pgk-1, T03F1.3	2	4	5	1	H1	0	1	High dose
Gene:WBGene00020349:26G:T08B2.11:ALG, WAGO	T08B2.11	2	8	1	1	H1	1	0	High dose
Gene:WBGene00020349:26G:T08B2.11:ALG, WAGO	T08B2.11	2	12	3	1	H1	1	0	High dose
Gene:WBGene00020349:26G:T08B2.11:ALG, WAGO	T08B2.11	2	18	1	1	H1	1	0	High dose
Gene:WBGene00020628:26G:T20F5.6:ALG, CSR	T20F5.6	2	16	1	1	H1	0	1	High dose
Gene:WBGene00020781:26G:T24H7.2:ALG	T24H7.2	2	8	1	1	H1	0	1	High dose
Gene:WBGene00020824:26G:T26A8.1:ALG	T26A8.1	2	2	1	1	H1	0	1	High dose
Gene:WBGene00020824:26G:T26A8.1:ALG	T26A8.1	2	16	1	1	H1	0	1	High dose
Gene:WBGene00020868:26G:eif-1, T27F7.3:ALG, CSR	eif-1, T27F7.3	2	16	1	1	H1	0	1	High dose
Gene:WBGene00020895:26G:plpp-1.2, T28D9.3:ALG	plpp-1.2, T28D9.3	2	18	1	1	H1	0	1	High dose
Gene:WBGene00020978:26G:W03B1.9:ALG	W03B1.9	2	12	1	1	H1	0	1	High dose
Gene:WBGene00020990:26G:W03D8.9:ALG	W03D8.9	2	12	1	1	H1	0	1	High dose
Gene:WBGene00021088:26G:W08E12.7:ALG, CSR	W08E12.7	2	10	1	1	H1	0	1	High dose
Gene:WBGene00021088:26G:W08E12.7:ALG, CSR	W08E12.7	1	20	1	0	H1	0	1	High dose
Gene:WBGene00021296:26G:Y25C1A.13:ALG, WAGO	Y25C1A.13	2	8	1	1	H1	0	1	High dose
Gene:WBGene00021470:26G:tpxl-1, Y39G10AR.12:ALG, CSR	tpxl-1, Y39G10AR.12	1	20	1	0	H1	0	1	High dose
Gene:WBGene00021563:26G:Y45G12B.2:ALG, CSR	Y45G12B.2	2	12	1	1	H1	0	1	High dose
Gene:WBGene00021563:26G:Y45G12B.2:ALG, CSR	Y45G12B.2	1	20	1	0	H1	0	1	High dose
Gene:WBGene00021639:26G:Y47G6A.13:ALG	Y47G6A.13	2	12	1	1	H1	0	1	High dose
Gene:WBGene00021820:26G:nipa-1, Y53G8B.4:ALG	nipa-1, Y53G8B.4	2	4	5	1	H1	1	0	High dose
Gene:WBGene00021820:26G:nipa-1, Y53G8B.4:ALG	nipa-1, Y53G8B.4	1	18	3	0	H1	1	0	High dose
Gene:WBGene00021939:26G:Y55F3BR.2:ERGO, WAGO	Y55F3BR.2	2	2	11	1	H1	1	0	High dose
Gene:WBGene00021939:26G:Y55F3BR.2:ERGO, WAGO	Y55F3BR.2	1	16	5	0	H1	1	0	High dose
Gene:WBGene00021956:26G:Y57E12AL.1:ALG, CSR	Y57E12AL.1	2	8	1	1	H1	0	1	High dose
Gene:WBGene00021960:26G:tmem-258, Y57E12AM.1:ALG	tmem-258, Y57E12AM.1	2	16	1	1	H1	0	1	High dose
Gene:WBGene00022114:26G:Y71F9AL.9:ALG, CSR	Y71F9AL.9	2	18	1	1	H1	1	0	High dose
Gene:WBGene00022228:26G:Y73B6A.1:ALG	Y73B6A.1	2	18	1	1	H1	0	1	High dose
Gene:WBGene00022385:26G:Y95B8A.4:ALG, WAGO	Y95B8A.4	2	16	1	1	H1	0	1	High dose
Gene:WBGene00022542:26G:ZC190.8:ALG	ZC190.8	2	4	3	1	H1	0	1	High dose
Gene:WBGene00022599:26G:daf-41, ZC395.10:ALG, CSR	daf-41, ZC395.10	2	8	3	1	H1	0	1	High dose
Gene:WBGene00022834:26G:ZK973.8:ALG, WAGO	ZK973.8	2	18	1	1	H1	1	0	High dose
Gene:WBGene00043993:NA:T26G10.6:unk	T26G10.6	2	10	1	1	H1	1	0	High dose
Gene:WBGene00044005:26G:F37C12.18:ALG	F37C12.18	2	4	3	1	H1	0	1	High dose
Gene:WBGene00044117:NA:F26G5.12, srsx-10:unk	F26G5.12, srsx-10	2	8	1	1	H1	0	1	High dose
Gene:WBGene00044117:NA:F26G5.12, srsx-10:unk	F26G5.12, srsx-10	2	12	1	1	H1	0	1	High dose
Gene:WBGene00044117:NA:F26G5.12, srsx-10:unk	F26G5.12, srsx-10	2	16	1	1	H1	0	1	High dose
Gene:WBGene00044200:26G:H37A05.4:ERGO, WAGO	H37A05.4	2	2	1	1	H1	1	0	High dose
Gene:WBGene00044663:NA:F26G1.10:unk	F26G1.10	2	8	1	1	H1	0	1	High dose
Gene:WBGene00044663:NA:F26G1.10:unk	F26G1.10	2	14	1	1	H1	0	1	High dose
Gene:WBGene00044663:NA:F26G1.10:unk	F26G1.10	2	18	1	1	H1	0	1	High dose
Gene:WBGene00044784:26G:F13H10.8:ALG, WAGO	F13H10.8	2	2	9	1	H1	1	0	High dose
Gene:WBGene00044784:26G:F13H10.8:ALG, WAGO	F13H10.8	2	14	5	1	H1	1	0	High dose
Gene:WBGene00045036:26G:K08E4.7:ALG	K08E4.7	2	16	1	1	H1	0	1	High dose
Gene:WBGene00045366:26G:Y17D7C.3:ERGO, WAGO	Y17D7C.3	2	2	1	1	H1	1	0	High dose
Gene:WBGene00050903:26G:Y17D7C.4:ERGO	Y17D7C.4	1	20	1	0	H1	1	0	High dose
Gene:WBGene00189930:NA:Y26G10.5:unk	Y26G10.5	2	16	3	1	H1	1	0	High dose
Gene:WBGene00194650:26G:C36A4.14:ERGO, WAGO	C36A4.14	2	2	1	1	H1	1	0	High dose
Gene:WBGene00194667:26G:Y105C5A.1271:ERGO, WAGO	Y105C5A.1271	2	2	1	1	H1	1	0	High dose
Gene:WBGene00194680:26G:Y17D7C.6:ERGO, WAGO	Y17D7C.6	2	2	1	1	H1	1	0	High dose
Gene:WBGene00194699:26G:Y43F8B.22:ERGO	Y43F8B.22	2	2	1	1	H1	1	0	High dose
Gene:WBGene00194699:26G:Y43F8B.22:ERGO	Y43F8B.22	2	14	1	1	H1	0	1	High dose
Gene:WBGene00194699:26G:Y43F8B.22:ERGO	Y43F8B.22	2	16	1	1	H1	1	0	High dose
Gene:WBGene00194699:26G:Y43F8B.22:ERGO	Y43F8B.22	1	20	1	0	H1	0	1	High dose
Gene:WBGene00194839:26G:C01B10.44:ALG	C01B10.44	2	4	3	1	H1	0	1	High dose
Gene:WBGene00196307:NA:C26G2.3:unk	C26G2.3	2	4	3	1	H1	0	1	High dose
Gene:WBGene00196307:NA:C26G2.3:unk	C26G2.3	1	20	1	0	H1	0	1	High dose
Gene:WBGene00200735:NA:C26G2.9:unk	C26G2.9	2	12	1	1	H1	0	1	High dose
Gene:WBGene00202483:NA:F26G1.14:unk	F26G1.14	2	18	1	1	H1	0	1	High dose
Gene:WBGene00206421:NA:T26G10.8:unk	T26G10.8	2	8	1	1	H1	1	0	High dose
Gene:WBGene00206422:NA:T26G10.9:unk	T26G10.9	2	8	1	1	H1	1	0	High dose
Gene:WBGene00270318:NA:F26G1.15:unk	F26G1.15	1	2	19	0	H1	1	0	High dose
Gene:WBGene00000114:26G:alh-8, F13D12.4:ALG	alh-8, F13D12.4	2	2	3	1	H2	1	0	High dose
Gene:WBGene00000114:26G:alh-8, F13D12.4:ALG	alh-8, F13D12.4	2	8	11	1	H2	1	0	High dose
Gene:WBGene00000198:26G:art-1, C15F1.6:ALG	art-1, C15F1.6	2	16	1	1	H2	0	1	High dose
Gene:WBGene00000257:26G:bmk-1, F23B12.8:ALG, CSR	bmk-1, F23B12.8	2	2	1	1	H2	1	0	High dose
Gene:WBGene00000257:26G:bmk-1, F23B12.8:ALG, CSR	bmk-1, F23B12.8	2	6	5	1	H2	1	0	High dose
Gene:WBGene00000257:26G:bmk-1, F23B12.8:ALG, CSR	bmk-1, F23B12.8	1	16	5	0	H2	1	0	High dose
Gene:WBGene00000479:26G:C07H6.5, cgh-1:CSR, ERGO	C07H6.5, cgh-1	2	12	1	1	H2	0	1	High dose
Gene:WBGene00000788:26G:cpz-1, F32B5.8:ERGO	cpz-1, F32B5.8	2	2	1	1	H2	1	0	High dose
Gene:WBGene00000788:26G:cpz-1, F32B5.8:ERGO	cpz-1, F32B5.8	2	4	1	1	H2	0	1	High dose
Gene:WBGene00000788:26G:cpz-1, F32B5.8:ERGO	cpz-1, F32B5.8	2	6	3	1	H2	1	0	High dose
Gene:WBGene00000788:26G:cpz-1, F32B5.8:ERGO	cpz-1, F32B5.8	2	12	1	1	H2	1	0	High dose
Gene:WBGene00000788:26G:cpz-1, F32B5.8:ERGO	cpz-1, F32B5.8	2	16	3	1	H2	1	0	High dose
Gene:WBGene00000875:26G:cyk-4, K08E3.6:ALG, CSR	cyk-4, K08E3.6	1	20	1	0	H2	0	1	High dose
Gene:WBGene00000915:26G:C47E8.5, hsp-90:ALG, CSR	C47E8.5, hsp-90	2	14	3	1	H2	0	1	High dose
Gene:WBGene00000915:26G:C47E8.5, hsp-90:ALG, CSR	C47E8.5, hsp-90	1	20	1	0	H2	0	1	High dose
Gene:WBGene00001038:26G:dnj-20, T15H9.7:ALG	dnj-20, T15H9.7	2	4	1	1	H2	0	1	High dose
Gene:WBGene00001168:26G:eef-1A.1, F31E3.5:ALG, CSR	eef-1A.1, F31E3.5	2	6	1	1	H2	0	1	High dose
Gene:WBGene00001558:26G:gdi-1, Y57G11C.10:ALG	gdi-1, Y57G11C.10	2	16	1	1	H2	0	1	High dose
Gene:WBGene00001601:26G:glh-4, T12F5.3:ALG, CSR	glh-4, T12F5.3	2	2	1	1	H2	1	0	High dose
Gene:WBGene00001601:26G:glh-4, T12F5.3:ALG, CSR	glh-4, T12F5.3	2	6	9	1	H2	1	0	High dose
Gene:WBGene00001601:26G:glh-4, T12F5.3:ALG, CSR	glh-4, T12F5.3	1	18	3	0	H2	1	0	High dose
Gene:WBGene00002005:26G:F26D10.3, hsp-1:ALG, CSR	F26D10.3, hsp-1	2	12	1	1	H2	0	1	High dose
Gene:WBGene00002074:26G:F32E10.4, ima-3:ALG, CSR	F32E10.4, ima-3	2	4	1	1	H2	0	1	High dose
Gene:WBGene00002074:26G:F32E10.4, ima-3:ALG, CSR	F32E10.4, ima-3	2	16	1	1	H2	0	1	High dose
Gene:WBGene00002219:26G:K11D9.1, klp-7:ALG, CSR	K11D9.1, klp-7	2	6	1	1	H2	0	1	High dose
Gene:WBGene00002694:26G:C10H11.9, let-502:ALG, CSR	C10H11.9, let-502	1	2	19	0	H2	1	0	High dose
Gene:WBGene00003367:26G:M106.1, mix-1:CSR, ERGO	M106.1, mix-1	2	2	1	1	H2	0	1	High dose
Gene:WBGene00003367:26G:M106.1, mix-1:CSR, ERGO	M106.1, mix-1	2	12	1	1	H2	0	1	High dose
Gene:WBGene00003572:26G:C07A9.11, ncx-7:ERGO	C07A9.11, ncx-7	2	10	1	1	H2	0	1	High dose
Gene:WBGene00003572:26G:C07A9.11, ncx-7:ERGO	C07A9.11, ncx-7	2	14	1	1	H2	0	1	High dose
Gene:WBGene00003902:26G:pab-1, Y106G6H.2:ALG	pab-1, Y106G6H.2	2	2	1	1	H2	0	1	High dose
Gene:WBGene00003902:26G:pab-1, Y106G6H.2:ALG	pab-1, Y106G6H.2	2	10	1	1	H2	0	1	High dose
Gene:WBGene00003953:26G:F39H11.5, pbs-7:ALG, CSR	F39H11.5, pbs-7	2	16	1	1	H2	0	1	High dose
Gene:WBGene00003992:26G:pgl-1, ZK381.4:ALG, CSR	pgl-1, ZK381.4	2	6	1	1	H2	0	1	High dose
Gene:WBGene00004046:26G:F45E4.2, plp-1:ALG	F45E4.2, plp-1	2	16	1	1	H2	0	1	High dose
Gene:WBGene00004109:26G:C34G6.7, stam-1:ALG, CSR	C34G6.7, stam-1	2	4	1	1	H2	0	1	High dose
Gene:WBGene00004178:26G:D2030.6, prg-1:ALG	D2030.6, prg-1	2	10	1	1	H2	0	1	High dose
Gene:WBGene00004178:26G:D2030.6, prg-1:ALG	D2030.6, prg-1	2	16	1	1	H2	0	1	High dose
Gene:WBGene00004373:26G:rme-1, W06H8.1:ALG, CSR	rme-1, W06H8.1	2	6	1	1	H2	0	1	High dose
Gene:WBGene00004460:26G:C30C11.2, rpn-3:ALG, CSR	C30C11.2, rpn-3	2	10	1	1	H2	0	1	High dose
Gene:WBGene00004700:26G:rsp-3, Y111B2A.18:ALG	rsp-3, Y111B2A.18	1	20	1	0	H2	0	1	High dose
Gene:WBGene00004737:26G:F10G7.4, scc-1:ALG, CSR	F10G7.4, scc-1	2	6	1	1	H2	0	1	High dose
Gene:WBGene00004737:26G:F10G7.4, scc-1:ALG, CSR	F10G7.4, scc-1	2	10	1	1	H2	0	1	High dose
Gene:WBGene00004855:26G:R31.1, sma-1:ERGO, WAGO	R31.1, sma-1	2	14	1	1	H2	0	1	High dose
Gene:WBGene00006240:NA:F26G5.4, str-207:unk	F26G5.4, str-207	2	16	1	1	H2	0	1	High dose
Gene:WBGene00006241:NA:F26G5.2, str-208:unk	F26G5.2, str-208	2	4	5	1	H2	1	0	High dose
Gene:WBGene00006241:NA:F26G5.2, str-208:unk	F26G5.2, str-208	2	12	1	1	H2	1	0	High dose
Gene:WBGene00006241:NA:F26G5.2, str-208:unk	F26G5.2, str-208	1	16	5	0	H2	1	0	High dose
Gene:WBGene00006373:26G:F55A11.2, syx-5:ALG, CSR	F55A11.2, syx-5	2	16	1	1	H2	0	1	High dose
Gene:WBGene00006590:26G:toc-1, ZC395.3:ALG	toc-1, ZC395.3	2	2	1	1	H2	0	1	High dose
Gene:WBGene00006713:26G:R01H2.6, ubc-18:ALG	R01H2.6, ubc-18	1	4	17	0	H2	1	0	High dose
Gene:WBGene00006734:26G:T05H10.5, ufd-2:ALG, CSR	T05H10.5, ufd-2	2	10	1	1	H2	0	1	High dose
Gene:WBGene00006768:26G:unc-32, ZK637.8:ALG, CSR	unc-32, ZK637.8	2	4	1	1	H2	0	1	High dose
Gene:WBGene00006768:26G:unc-32, ZK637.8:ALG, CSR	unc-32, ZK637.8	2	16	1	1	H2	0	1	High dose
Gene:WBGene00006876:26G:vab-10, ZK1151.1:ERGO, WAGO	vab-10, ZK1151.1	2	6	1	1	H2	0	1	High dose
Gene:WBGene00006888:26G:vbh-1, Y54E10A.9:ALG, CSR	vbh-1, Y54E10A.9	2	4	1	1	H2	0	1	High dose
Gene:WBGene00006975:26G:F54F2.2, zfp-1:ALG	F54F2.2, zfp-1	2	2	1	1	H2	0	1	High dose
Gene:WBGene00007309:26G:C04G2.10:ALG, WAGO	C04G2.10	2	6	1	1	H2	0	1	High dose
Gene:WBGene00007309:26G:C04G2.10:ALG, WAGO	C04G2.10	2	14	3	1	H2	0	1	High dose
Gene:WBGene00007489:26G:C09G5.7:ALG, WAGO	C09G5.7	2	6	1	1	H2	0	1	High dose
Gene:WBGene00007523:26G:C11G6.2:ERGO	C11G6.2	2	4	1	1	H2	1	0	High dose
Gene:WBGene00007624:26G:C16C10.3, hrde-1:ALG, CSR	C16C10.3, hrde-1	2	4	1	1	H2	0	1	High dose
Gene:WBGene00007624:26G:C16C10.3, hrde-1:ALG, CSR	C16C10.3, hrde-1	2	12	1	1	H2	0	1	High dose
Gene:WBGene00007624:26G:C16C10.3, hrde-1:ALG, CSR	C16C10.3, hrde-1	1	16	5	0	H2	0	1	High dose
Gene:WBGene00007640:26G:C17D12.7, pcmd-1:ERGO	C17D12.7, pcmd-1	2	10	1	1	H2	0	1	High dose
Gene:WBGene00008687:26G:F11A10.6:ALG	F11A10.6	2	14	1	1	H2	0	1	High dose
Gene:WBGene00008740:26G:F13D12.5:ALG, CSR	F13D12.5	2	6	3	1	H2	0	1	High dose
Gene:WBGene00008780:26G:F14B4.2, hxk-1:ALG, CSR	F14B4.2, hxk-1	2	2	5	1	H2	1	0	High dose
Gene:WBGene00008780:26G:F14B4.2, hxk-1:ALG, CSR	F14B4.2, hxk-1	1	14	7	0	H2	1	0	High dose
Gene:WBGene00008948:26G:F19B6.1:ALG, CSR	F19B6.1	2	4	1	1	H2	0	1	High dose
Gene:WBGene00009126:26G:F25H5.3, pyk-1:ALG, WAGO	F25H5.3, pyk-1	2	2	1	1	H2	0	1	High dose
Gene:WBGene00009126:26G:F25H5.3, pyk-1:ALG, WAGO	F25H5.3, pyk-1	2	16	1	1	H2	0	1	High dose
Gene:WBGene00009583:26G:aagr-3, F40F9.6:ALG, WAGO	aagr-3, F40F9.6	2	2	1	1	H2	1	0	High dose
Gene:WBGene00009583:26G:aagr-3, F40F9.6:ALG, WAGO	aagr-3, F40F9.6	2	6	1	1	H2	1	0	High dose
Gene:WBGene00009583:26G:aagr-3, F40F9.6:ALG, WAGO	aagr-3, F40F9.6	2	10	5	1	H2	1	0	High dose
Gene:WBGene00009583:26G:aagr-3, F40F9.6:ALG, WAGO	aagr-3, F40F9.6	1	20	1	0	H2	1	0	High dose
Gene:WBGene00009589:26G:F40F11.4:ALG	F40F11.4	2	10	1	1	H2	0	1	High dose
Gene:WBGene00010040:26G:F54C8.7:ALG, WAGO	F54C8.7	2	6	1	1	H2	0	1	High dose
Gene:WBGene00010102:26G:F55C9.5:ERGO, WAGO	F55C9.5	1	20	1	0	H2	1	0	High dose
Gene:WBGene00010405:26G:erfa-3, H19N07.1:ALG, CSR	erfa-3, H19N07.1	2	6	1	1	H2	0	1	High dose
Gene:WBGene00010631:26G:cash-1, K07C5.8:ALG, CSR	cash-1, K07C5.8	2	12	1	1	H2	0	1	High dose
Gene:WBGene00010631:26G:cash-1, K07C5.8:ALG, CSR	cash-1, K07C5.8	2	16	1	1	H2	0	1	High dose
Gene:WBGene00010685:26G:aipl-1, K08F9.2:ALG	aipl-1, K08F9.2	2	16	1	1	H2	0	1	High dose
Gene:WBGene00011110:26G:prdx-3, R07E5.2:ALG, WAGO	prdx-3, R07E5.2	1	4	17	0	H2	1	0	High dose
Gene:WBGene00011114:26G:R07E5.6:ALG	R07E5.6	2	10	1	1	H2	0	1	High dose
Gene:WBGene00011488:26G:nra-2, T05F1.1:ALG	nra-2, T05F1.1	2	16	1	1	H2	0	1	High dose
Gene:WBGene00011529:26G:T06D8.9:ALG	T06D8.9	2	10	1	1	H2	0	1	High dose
Gene:WBGene00011884:26G:enol-1, T21B10.2:ALG, CSR	enol-1, T21B10.2	2	14	1	1	H2	0	1	High dose
Gene:WBGene00012360:26G:tat-3, W09D10.2:ALG, CSR	tat-3, W09D10.2	2	4	3	1	H2	1	0	High dose
Gene:WBGene00012360:26G:tat-3, W09D10.2:ALG, CSR	tat-3, W09D10.2	2	10	5	1	H2	1	0	High dose
Gene:WBGene00012360:26G:tat-3, W09D10.2:ALG, CSR	tat-3, W09D10.2	1	20	1	0	H2	1	0	High dose
Gene:WBGene00012452:26G:Y17D7B.4:ERGO, WAGO	Y17D7B.4	2	18	1	1	H2	1	0	High dose
Gene:WBGene00012768:26G:eef-1B.2, Y41E3.10:ALG, CSR	eef-1B.2, Y41E3.10	2	18	1	1	H2	0	1	High dose
Gene:WBGene00013038:26G:ani-1, Y49E10.19:ALG, CSR	ani-1, Y49E10.19	2	14	1	1	H2	0	1	High dose
Gene:WBGene00014121:26G:ZK858.8:ALG, WAGO	ZK858.8	1	20	1	0	H2	0	1	High dose
Gene:WBGene00015073:26G:B0238.9:ALG, CSR	B0238.9	2	4	9	1	H2	1	0	High dose
Gene:WBGene00015073:26G:B0238.9:ALG, CSR	B0238.9	1	18	3	0	H2	1	0	High dose
Gene:WBGene00015386:26G:C03B8.3:ALG	C03B8.3	2	16	1	1	H2	0	1	High dose
Gene:WBGene00016162:26G:C27D6.4, crh-2:ALG, WAGO	C27D6.4, crh-2	2	16	1	1	H2	0	1	High dose
Gene:WBGene00016439:26G:C35D10.1:ALG	C35D10.1	2	16	1	1	H2	0	1	High dose
Gene:WBGene00016553:26G:C40A11.10, mir-8199:ERGO, WAGO	C40A11.10, mir-8199	2	14	1	1	H2	1	0	High dose
Gene:WBGene00016561:26G:C41D11.1, eri-6:ERGO, WAGO	C41D11.1, eri-6	2	14	1	1	H2	1	0	High dose
Gene:WBGene00016635:26G:C44B11.6:ERGO, WAGO	C44B11.6	2	2	1	1	H2	1	0	High dose
Gene:WBGene00016635:26G:C44B11.6:ERGO, WAGO	C44B11.6	2	6	1	1	H2	1	0	High dose
Gene:WBGene00016635:26G:C44B11.6:ERGO, WAGO	C44B11.6	2	14	1	1	H2	1	0	High dose
Gene:WBGene00016635:26G:C44B11.6:ERGO, WAGO	C44B11.6	1	18	3	0	H2	1	0	High dose
Gene:WBGene00016977:26G:akap-1, C56G2.1:ALG, CSR	akap-1, C56G2.1	1	20	1	0	H2	0	1	High dose
Gene:WBGene00017088:26G:akir-1, E01A2.6:ALG, CSR	akir-1, E01A2.6	2	2	1	1	H2	0	1	High dose
Gene:WBGene00017088:26G:akir-1, E01A2.6:ALG, CSR	akir-1, E01A2.6	2	18	1	1	H2	0	1	High dose
Gene:WBGene00017354:26G:F10E9.2:ALG, WAGO	F10E9.2	2	2	3	1	H2	1	0	High dose
Gene:WBGene00017354:26G:F10E9.2:ALG, WAGO	F10E9.2	2	16	1	1	H2	1	0	High dose
Gene:WBGene00017736:26G:F23C8.7:ALG	F23C8.7	2	10	1	1	H2	0	1	High dose
Gene:WBGene00017736:26G:F23C8.7:ALG	F23C8.7	2	16	1	1	H2	0	1	High dose
Gene:WBGene00017842:NA:F26G1.6, nep-12:unk	F26G1.6, nep-12	2	2	3	1	H2	1	0	High dose
Gene:WBGene00017842:NA:F26G1.6, nep-12:unk	F26G1.6, nep-12	2	8	1	1	H2	1	0	High dose
Gene:WBGene00017842:NA:F26G1.6, nep-12:unk	F26G1.6, nep-12	1	18	3	0	H2	1	0	High dose
Gene:WBGene00017843:22G:F26G5.1:CSR	F26G5.1	2	16	1	1	H2	1	0	High dose
Gene:WBGene00018199:26G:F39E9.7:ERGO, WAGO	F39E9.7	1	20	1	0	H2	1	0	High dose
Gene:WBGene00018270:26G:eas-1, F41C3.4:ALG, CSR	eas-1, F41C3.4	2	16	1	1	H2	0	1	High dose
Gene:WBGene00018341:26G:F42A10.5:ALG, CSR	F42A10.5	2	14	1	1	H2	0	1	High dose
Gene:WBGene00018341:26G:F42A10.5:ALG, CSR	F42A10.5	1	20	1	0	H2	0	1	High dose
Gene:WBGene00018575:26G:clec-119, F47F6.5:ALG, WAGO	clec-119, F47F6.5	2	4	3	1	H2	0	1	High dose
Gene:WBGene00018690:26G:F52D2.8, fbxa-46:ERGO, WAGO	F52D2.8, fbxa-46	1	20	1	0	H2	1	0	High dose
Gene:WBGene00018856:26G:F55A4.4:ERGO, WAGO	F55A4.4	2	4	1	1	H2	1	0	High dose
Gene:WBGene00019322:26G:ahcy-1, K02F2.2:ALG	ahcy-1, K02F2.2	2	16	1	1	H2	0	1	High dose
Gene:WBGene00019511:26G:K08A2.1, lido-8:ERGO, WAGO	K08A2.1, lido-8	2	8	1	1	H2	0	1	High dose
Gene:WBGene00019511:26G:K08A2.1, lido-8:ERGO, WAGO	K08A2.1, lido-8	2	12	7	1	H2	0	1	High dose
Gene:WBGene00020140:26G:ant-1.4, T01B11.4:ALG	ant-1.4, T01B11.4	2	16	1	1	H2	0	1	High dose
Gene:WBGene00020352:26G:T08B6.2:ERGO, WAGO	T08B6.2	2	4	1	1	H2	1	0	High dose
Gene:WBGene00020352:26G:T08B6.2:ERGO, WAGO	T08B6.2	2	14	1	1	H2	1	0	High dose
Gene:WBGene00020352:26G:T08B6.2:ERGO, WAGO	T08B6.2	1	18	3	0	H2	1	0	High dose
Gene:WBGene00020370:26G:T08H10.3:ALG	T08H10.3	1	2	19	0	H2	1	0	High dose
Gene:WBGene00020686:26G:T22D1.8:ALG	T22D1.8	2	16	1	1	H2	0	1	High dose
Gene:WBGene00020814:26G:T25G12.8:ERGO, WAGO	T25G12.8	2	4	1	1	H2	1	0	High dose
Gene:WBGene00020814:26G:T25G12.8:ERGO, WAGO	T25G12.8	2	8	1	1	H2	1	0	High dose
Gene:WBGene00020824:26G:T26A8.1:ALG	T26A8.1	2	4	1	1	H2	0	1	High dose
Gene:WBGene00020824:26G:T26A8.1:ALG	T26A8.1	1	20	1	0	H2	0	1	High dose
